,SCIAN,MUN,genero,ocupacion,edad_num,edad_cat,sector,escolaridad,informal,municipio
5558,1,7,H,independiente,69,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5559,1,7,H,independiente,39,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5560,20,7,H,trabajador,20,"[18, 25)",Gobierno,Primaria o Secundaria,1,otro
5561,20,7,H,trabajador,21,"[18, 25)",Gobierno,Carrera técnica o preparatoria,0,otro
5562,20,7,H,trabajador,28,"[25, 50)",Gobierno,Primaria o Secundaria,0,otro
5563,1,7,H,independiente,57,"[50, 60)",Agricultura y ganadería,Sin Instrucción,1,otro
5564,5,7,H,independiente,61,"[60, 65)",Industria manufacturera,Primaria o Secundaria,1,otro
5565,19,7,F,independiente,52,"[50, 60)",Servicios,Primaria o Secundaria,1,otro
5566,5,7,F,trabajador,21,"[18, 25)",Industria manufacturera,Carrera técnica o preparatoria,1,otro
5567,18,49,H,trabajador,51,"[50, 60)",Servicios,Carrera técnica o preparatoria,0,santiago
5568,18,49,F,trabajador,49,"[25, 50)",Servicios,Primaria o Secundaria,0,santiago
5569,7,49,H,trabajador,22,"[18, 25)",Comercio,Primaria o Secundaria,1,santiago
5570,7,49,H,independiente,31,"[25, 50)",Comercio,Licenciatura,1,santiago
5571,19,49,H,independiente,26,"[25, 50)",Servicios,Licenciatura,1,santiago
5572,5,49,H,trabajador,52,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,santiago
5573,10,49,F,trabajador,26,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,santiago
5574,18,49,H,trabajador,49,"[25, 50)",Servicios,Primaria o Secundaria,0,santiago
5575,18,49,F,otro,48,"[25, 50)",Servicios,Primaria o Secundaria,1,santiago
5576,18,49,H,otro,19,"[18, 25)",Servicios,Licenciatura,1,santiago
5577,19,49,H,trabajador,71,"[65, 131)",Servicios,Primaria o Secundaria,1,santiago
5578,19,49,F,trabajador,69,"[65, 131)",Servicios,Primaria o Secundaria,1,santiago
5579,1,49,H,trabajador,36,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,santiago
5580,5,49,H,independiente,70,"[65, 131)",Industria manufacturera,Primaria o Secundaria,1,santiago
5581,5,49,F,otro,67,"[65, 131)",Industria manufacturera,Primaria o Secundaria,1,santiago
5582,19,49,H,independiente,52,"[50, 60)",Servicios,Carrera técnica o preparatoria,1,santiago
5583,19,49,F,trabajador,38,"[25, 50)",Servicios,Primaria o Secundaria,1,santiago
5584,8,49,H,trabajador,44,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,0,santiago
5585,4,49,H,trabajador,40,"[25, 50)",Construcción,Primaria o Secundaria,1,santiago
5586,4,49,H,trabajador,15,"[15, 18)",Construcción,Primaria o Secundaria,1,santiago
5587,4,49,H,trabajador,41,"[25, 50)",Construcción,Primaria o Secundaria,1,santiago
5588,4,49,H,trabajador,17,"[15, 18)",Construcción,Primaria o Secundaria,1,santiago
5589,5,49,H,trabajador,38,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santiago
5590,4,49,H,trabajador,61,"[60, 65)",Construcción,Primaria o Secundaria,1,santiago
5591,4,49,H,independiente,58,"[50, 60)",Construcción,Primaria o Secundaria,1,santiago
5592,5,49,H,trabajador,26,"[25, 50)",Industria manufacturera,Primaria o Secundaria,1,santiago
5593,7,49,H,trabajador,19,"[18, 25)",Comercio,Primaria o Secundaria,0,santiago
5594,19,49,H,trabajador,40,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,santiago
5595,7,49,F,independiente,35,"[25, 50)",Comercio,Licenciatura,1,santiago
5596,1,14,H,trabajador,35,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5597,1,14,F,independiente,64,"[60, 65)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5598,20,14,H,trabajador,33,"[25, 50)",Gobierno,Primaria o Secundaria,1,otro
5599,1,14,H,trabajador,89,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,0,otro
5600,1,14,H,independiente,73,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5601,1,14,H,otro,83,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5602,1,14,F,independiente,79,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5603,1,14,F,independiente,97,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5604,1,14,H,independiente,75,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5605,1,14,H,trabajador,54,"[50, 60)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5606,1,14,F,otro,49,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5607,1,14,F,otro,28,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5608,7,14,H,independiente,46,"[25, 50)",Comercio,Primaria o Secundaria,1,otro
5609,1,14,H,trabajador,49,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5610,1,14,H,independiente,27,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5611,7,14,F,independiente,31,"[25, 50)",Comercio,Primaria o Secundaria,1,otro
5612,7,14,F,otro,34,"[25, 50)",Comercio,Primaria o Secundaria,1,otro
5613,7,14,H,independiente,55,"[50, 60)",Comercio,Primaria o Secundaria,1,otro
5614,7,14,F,otro,52,"[50, 60)",Comercio,Primaria o Secundaria,1,otro
5615,1,14,H,trabajador,46,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5616,7,14,F,independiente,42,"[25, 50)",Comercio,Carrera técnica o preparatoria,1,otro
5617,1,14,H,independiente,52,"[50, 60)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5618,18,14,F,independiente,50,"[50, 60)",Servicios,Primaria o Secundaria,1,otro
5619,15,14,H,trabajador,57,"[50, 60)",Servicios,Licenciatura,0,otro
5620,1,14,H,independiente,42,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5621,1,14,H,otro,15,"[15, 18)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5622,1,14,H,trabajador,77,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,0,otro
5623,7,14,H,otro,72,"[65, 131)",Comercio,Primaria o Secundaria,1,otro
5624,7,14,F,independiente,70,"[65, 131)",Comercio,Primaria o Secundaria,1,otro
5625,1,14,H,independiente,73,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5626,19,14,F,trabajador,46,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5627,1,14,H,otro,46,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5628,1,14,H,independiente,82,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5629,1,14,H,independiente,73,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5630,4,14,H,independiente,43,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5631,16,14,F,trabajador,40,"[25, 50)",Servicios,Licenciatura,0,otro
5632,5,14,F,trabajador,34,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,otro
5633,1,14,H,independiente,74,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5634,4,14,H,trabajador,34,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5635,1,14,H,independiente,85,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5636,5,14,H,independiente,79,"[65, 131)",Industria manufacturera,Primaria o Secundaria,1,otro
5637,4,14,H,independiente,38,"[25, 50)",Construcción,Sin Instrucción,1,otro
5638,7,14,F,independiente,46,"[25, 50)",Comercio,Primaria o Secundaria,1,otro
5639,1,14,H,independiente,55,"[50, 60)",Agricultura y ganadería,Sin Instrucción,1,otro
5640,1,14,H,otro,25,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5641,18,14,F,trabajador,43,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5642,4,14,H,trabajador,47,"[25, 50)",Construcción,Sin Instrucción,1,otro
5643,15,14,F,trabajador,48,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,otro
5644,1,14,H,independiente,44,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5645,16,14,F,otro,17,"[15, 18)",Servicios,Carrera técnica o preparatoria,1,otro
5646,1,8,H,independiente,65,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5647,1,8,H,independiente,75,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5648,7,8,F,independiente,73,"[65, 131)",Comercio,Primaria o Secundaria,1,otro
5649,1,8,H,independiente,44,"[25, 50)",Agricultura y ganadería,Carrera técnica o preparatoria,1,otro
5650,19,8,H,independiente,56,"[50, 60)",Servicios,Primaria o Secundaria,1,otro
5651,1,8,H,independiente,79,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5652,1,8,H,trabajador,50,"[50, 60)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5653,1,8,H,independiente,82,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5654,1,8,H,independiente,80,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5655,5,8,H,trabajador,62,"[60, 65)",Industria manufacturera,Primaria o Secundaria,0,otro
5656,5,8,H,trabajador,27,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,otro
5657,5,8,H,trabajador,25,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,otro
5658,7,8,H,independiente,50,"[50, 60)",Comercio,Primaria o Secundaria,1,otro
5659,5,8,F,trabajador,42,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,otro
5660,1,8,H,independiente,78,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5661,1,8,H,trabajador,33,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,0,otro
5662,18,8,H,trabajador,57,"[50, 60)",Servicios,Primaria o Secundaria,1,otro
5663,18,8,F,trabajador,56,"[50, 60)",Servicios,Primaria o Secundaria,1,otro
5664,1,8,H,trabajador,51,"[50, 60)",Agricultura y ganadería,Primaria o Secundaria,0,otro
5665,1,8,H,trabajador,30,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5666,1,8,H,trabajador,22,"[18, 25)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5667,19,8,H,trabajador,38,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5668,1,8,H,independiente,75,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5669,1,42,H,trabajador,73,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,0,otro
5670,19,42,H,independiente,49,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5671,1,42,H,trabajador,51,"[50, 60)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5672,4,42,H,trabajador,17,"[15, 18)",Construcción,Primaria o Secundaria,1,otro
5673,4,42,H,trabajador,41,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5674,19,42,F,trabajador,42,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5675,4,42,H,trabajador,64,"[60, 65)",Construcción,Primaria o Secundaria,1,otro
5676,19,42,F,trabajador,37,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5677,4,42,H,trabajador,33,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5678,4,42,F,independiente,50,"[50, 60)",Construcción,Primaria o Secundaria,1,otro
5679,4,42,H,independiente,48,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5680,4,42,H,independiente,42,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5681,7,42,H,trabajador,21,"[18, 25)",Comercio,Carrera técnica o preparatoria,1,otro
5682,4,42,H,independiente,44,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5683,18,42,F,trabajador,48,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5684,4,42,H,trabajador,20,"[18, 25)",Construcción,Carrera técnica o preparatoria,1,otro
5685,1,42,H,trabajador,47,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5686,19,42,F,trabajador,42,"[25, 50)",Servicios,Primaria o Secundaria,1,otro
5687,19,42,F,trabajador,25,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,otro
5688,4,42,H,independiente,33,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5689,18,42,F,independiente,30,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,otro
5690,1,42,H,trabajador,47,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,0,otro
5691,20,42,F,trabajador,42,"[25, 50)",Gobierno,Primaria o Secundaria,1,otro
5692,1,42,H,independiente,23,"[18, 25)",Agricultura y ganadería,Carrera técnica o preparatoria,1,otro
5693,8,45,H,trabajador,37,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,0,salinas
5694,4,45,H,trabajador,36,"[25, 50)",Construcción,Primaria o Secundaria,1,salinas
5695,8,45,H,trabajador,36,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,0,salinas
5696,5,45,H,trabajador,53,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,salinas
5697,5,45,H,trabajador,27,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,salinas
5698,6,45,H,trabajador,42,"[25, 50)",Comercio,Primaria o Secundaria,0,salinas
5699,18,45,F,independiente,44,"[25, 50)",Servicios,Primaria o Secundaria,1,salinas
5700,6,45,H,trabajador,18,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,salinas
5701,15,45,H,trabajador,38,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,salinas
5702,1,45,H,trabajador,66,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,salinas
5703,5,45,F,trabajador,19,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,salinas
5704,20,45,H,trabajador,37,"[25, 50)",Gobierno,Primaria o Secundaria,0,salinas
5705,4,45,H,trabajador,56,"[50, 60)",Construcción,Primaria o Secundaria,1,salinas
5706,5,45,H,trabajador,50,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,salinas
5707,5,45,H,trabajador,32,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,salinas
5708,5,45,H,trabajador,29,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,salinas
5709,7,45,F,independiente,50,"[50, 60)",Comercio,Primaria o Secundaria,0,salinas
5710,7,45,H,otro,53,"[50, 60)",Comercio,Primaria o Secundaria,1,salinas
5711,7,45,F,otro,29,"[25, 50)",Comercio,Primaria o Secundaria,1,salinas
5712,20,45,H,trabajador,72,"[65, 131)",Gobierno,Primaria o Secundaria,0,salinas
5713,6,45,H,trabajador,37,"[25, 50)",Comercio,Primaria o Secundaria,0,salinas
5714,5,45,F,trabajador,36,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,salinas
5715,7,45,H,independiente,51,"[50, 60)",Comercio,Carrera técnica o preparatoria,1,salinas
5716,5,45,F,trabajador,20,"[18, 25)",Industria manufacturera,Carrera técnica o preparatoria,0,salinas
5717,5,6,H,trabajador,44,"[25, 50)",Industria manufacturera,Licenciatura,0,apodaca
5718,12,6,F,trabajador,41,"[25, 50)",Servicios,Licenciatura,0,apodaca
5719,18,6,H,trabajador,46,"[25, 50)",Servicios,Licenciatura,0,apodaca
5720,18,6,H,trabajador,16,"[15, 18)",Servicios,Primaria o Secundaria,0,apodaca
5721,20,6,H,trabajador,38,"[25, 50)",Gobierno,Licenciatura,0,apodaca
5722,6,6,H,trabajador,46,"[25, 50)",Comercio,Licenciatura,0,apodaca
5723,5,6,H,trabajador,36,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
5724,5,6,H,trabajador,48,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,apodaca
5725,5,6,H,trabajador,26,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
5726,12,6,H,trabajador,40,"[25, 50)",Servicios,Licenciatura,0,apodaca
5727,17,6,F,trabajador,41,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,apodaca
5728,8,6,H,trabajador,42,"[25, 50)",Transporte y comunicaciones,Licenciatura,0,apodaca
5729,5,6,H,trabajador,50,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
5730,18,6,H,trabajador,24,"[18, 25)",Servicios,Primaria o Secundaria,0,apodaca
5731,7,6,H,trabajador,18,"[18, 25)",Comercio,Carrera técnica o preparatoria,1,apodaca
5732,18,6,F,trabajador,24,"[18, 25)",Servicios,Primaria o Secundaria,0,apodaca
5733,4,6,H,trabajador,48,"[25, 50)",Construcción,Primaria o Secundaria,0,apodaca
5734,5,6,F,trabajador,46,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,apodaca
5735,4,6,H,trabajador,71,"[65, 131)",Construcción,Primaria o Secundaria,1,apodaca
5736,5,6,H,trabajador,22,"[18, 25)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
5737,7,6,F,independiente,50,"[50, 60)",Comercio,Primaria o Secundaria,1,apodaca
5738,7,6,F,trabajador,24,"[18, 25)",Comercio,Primaria o Secundaria,0,apodaca
5739,14,6,H,trabajador,41,"[25, 50)",Servicios,Licenciatura,0,apodaca
5740,7,6,F,independiente,21,"[18, 25)",Comercio,Carrera técnica o preparatoria,1,apodaca
5741,14,6,H,trabajador,47,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,apodaca
5742,5,6,H,trabajador,37,"[25, 50)",Industria manufacturera,Licenciatura,1,apodaca
5743,7,6,H,trabajador,41,"[25, 50)",Comercio,Licenciatura,0,apodaca
5744,5,6,H,trabajador,39,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
5745,19,6,H,independiente,46,"[25, 50)",Servicios,Licenciatura,1,apodaca
5746,1,13,H,independiente,41,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5747,1,13,H,independiente,77,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5748,1,13,H,independiente,85,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5749,5,13,H,independiente,54,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,otro
5750,4,13,H,independiente,65,"[65, 131)",Construcción,Sin Instrucción,1,otro
5751,5,13,H,trabajador,23,"[18, 25)",Industria manufacturera,Primaria o Secundaria,1,otro
5752,19,13,F,independiente,17,"[15, 18)",Servicios,Primaria o Secundaria,1,otro
5753,6,13,H,trabajador,74,"[65, 131)",Comercio,Primaria o Secundaria,1,otro
5754,1,13,H,independiente,64,"[60, 65)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5755,1,13,H,independiente,59,"[50, 60)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5756,1,13,H,independiente,63,"[60, 65)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5757,4,13,H,independiente,35,"[25, 50)",Construcción,Primaria o Secundaria,1,otro
5758,7,13,F,independiente,29,"[25, 50)",Comercio,Primaria o Secundaria,1,otro
5759,1,13,F,independiente,60,"[60, 65)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5760,1,13,H,trabajador,32,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5761,1,13,H,trabajador,27,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5762,1,13,H,trabajador,68,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5763,1,13,H,independiente,79,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5764,1,13,H,independiente,44,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5765,7,13,H,independiente,75,"[65, 131)",Comercio,Primaria o Secundaria,1,otro
5766,7,13,F,otro,65,"[65, 131)",Comercio,Primaria o Secundaria,1,otro
5767,1,13,H,independiente,46,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5768,5,13,H,independiente,19,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,otro
5769,5,13,H,independiente,20,"[18, 25)",Industria manufacturera,Primaria o Secundaria,0,otro
5770,1,13,H,independiente,88,"[65, 131)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5771,1,13,H,independiente,85,"[65, 131)",Agricultura y ganadería,Sin Instrucción,1,otro
5772,1,13,H,independiente,39,"[25, 50)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5773,15,13,H,otro,17,"[15, 18)",Servicios,Carrera técnica o preparatoria,1,otro
5774,1,13,H,otro,14,"[12, 15)",Agricultura y ganadería,Primaria o Secundaria,1,otro
5775,5,9,H,trabajador,18,"[18, 25)",Industria manufacturera,Primaria o Secundaria,1,cadereyta
5776,8,9,H,independiente,53,"[50, 60)",Transporte y comunicaciones,Carrera técnica o preparatoria,1,cadereyta
5777,15,9,F,trabajador,50,"[50, 60)",Servicios,Carrera técnica o preparatoria,0,cadereyta
5778,15,9,F,trabajador,23,"[18, 25)",Servicios,Licenciatura,0,cadereyta
5779,5,9,H,trabajador,34,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,cadereyta
5780,15,9,F,trabajador,34,"[25, 50)",Servicios,Primaria o Secundaria,1,cadereyta
5781,5,9,H,trabajador,50,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,cadereyta
5782,5,9,F,trabajador,48,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,cadereyta
5783,7,9,H,trabajador,46,"[25, 50)",Comercio,Primaria o Secundaria,1,cadereyta
5784,7,9,F,trabajador,29,"[25, 50)",Comercio,Carrera técnica o preparatoria,1,cadereyta
5785,4,9,F,trabajador,25,"[25, 50)",Construcción,Primaria o Secundaria,1,cadereyta
5786,7,9,H,trabajador,48,"[25, 50)",Comercio,Carrera técnica o preparatoria,1,cadereyta
5787,5,9,F,independiente,23,"[18, 25)",Industria manufacturera,Primaria o Secundaria,1,cadereyta
5788,5,9,H,trabajador,18,"[18, 25)",Industria manufacturera,Primaria o Secundaria,1,cadereyta
5789,4,9,H,trabajador,23,"[18, 25)",Construcción,Carrera técnica o preparatoria,1,cadereyta
5790,4,9,H,trabajador,54,"[50, 60)",Construcción,Primaria o Secundaria,1,cadereyta
